StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,C_Time_Vign_male_First_Click,C_Time_Vign_male_Last_Click,C_Time_Vign_male_Page_Submit,C_Time_Vign_male_Click_Count,C_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,C_Ef_LoEf_m,C_Ef_HiEf_m,C_Qu_LoEf_m,C_Qu_HiEf_m,C_Dif_LoEf_m,C_Dif_HiEf_m,C_Val_LoEf_m,C_Val_HiEf_m,C_AC_m_2,C_Sal_LoEf_1,C_Sal_HiEf_1,C_Coop_loEf_m,C_Coop_hiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,C_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,C_Ef_LoEf_f,C_Ef_HiEf_f,C_Qu_LoEf_f,C_Qu_HiEf_f,C_Dif_LoEf_f,C_Dif_HiEf_f,C_Val_LoEf_f,C_Val_HiEf_f,C_AC_f_2,C_Sal_LoEf_f_1,C_Sal_HiEf_f_1,C_Coop__LoEf_f,C_Coop__HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:08:29,2024-09-16 15:08:29,2,,100,0,1,2024-09-16 15:08:29,R_bxA5ONsVorbuVzE,,,,,,,test,,1,7.63,9.16,7.7,7,1,3,3,6,3,2,1,6,1,2,3,5,1,1,7,2,3,1,6,2,2,3,7,7,6,2,1,6,3,7,7,3,4,6,2,6,4,7,7,2,43,35,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,,TEXT,TEXT,2,4,5,Fringilla? Quis massa rutrum tempor. Tincidunt ullamcorper est. Accusamus? Sodales urna diam.,167
2024-09-16 15:08:29,2024-09-16 15:08:30,2,,100,1,1,2024-09-16 15:08:30,R_cZJQuWBsgiQzz3U,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21,9.53,9.82,41,1,5,7,1,7,4,4,2,7,6,6,7,5,3,2,2,5,1,1,5,2,5,7,4,3,3,7,2,5,7,3,2,3,2,3,7,7,6,3,2,45,12,1,3,73,3,"Aliquam? Elit? Non, ante fermentum diam lacus erat proin convallis primis.",TEXT,TEXT,2,2,5,Mi? Imperdiet aliquam! Quis placerat! A per primis vitae erat.,177
2024-09-16 15:08:30,2024-09-16 15:08:30,2,,100,0,1,2024-09-16 15:08:30,R_0MxITIocQNmiRIW,,,,,,,test,,1,5.72,9,8.99,21,4,4,1,1,3,4,6,1,3,7,7,1,5,6,5,5,6,1,7,4,4,7,2,6,5,1,4,3,1,4,6,2,2,4,5,6,3,1,7,3,15,34,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,1,,TEXT,TEXT,1,2,5,Nec? Iaculis tellus turpis eu convallis ligula proin porttitor. Aenean.,167
2024-09-16 15:08:30,2024-09-16 15:08:30,2,,100,0,1,2024-09-16 15:08:30,R_e5rNQlbrewlG6dE,,,,,,,test,,1,1.58,8.83,9.19,22,2,2,5,3,3,4,6,1,4,2,7,2,3,7,7,6,4,5,2,5,7,4,5,4,1,1,1,7,1,2,2,1,3,6,1,3,5,6,1,2,47,40,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,4,,TEXT,TEXT,3,5,2,Rhoncus dapibus faucibus! Dignissim id curabitur natoque. Primis mauris auctor tempor. Porttitor facilisi bibendum proin.,158
2024-09-16 15:08:30,2024-09-16 15:08:30,2,,100,0,1,2024-09-16 15:08:30,R_ahMPpBPSsSBqMg6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65,9.04,4.56,34,6,6,7,1,7,4,1,2,5,5,7,5,1,2,4,5,3,5,7,1,6,6,3,7,3,4,6,2,3,4,6,7,4,6,5,2,3,3,1,6,44,16,5,6,99,1,,TEXT,TEXT,3,3,1,"Massa, ligula eros euismod! Ultricies suspendisse tempora. Temporibus? Mi, euismod consectetuer venenatis mattis eu mauris.",180
2024-09-16 15:08:30,2024-09-16 15:08:30,2,,100,0,1,2024-09-16 15:08:31,R_0jpcTG02sGj6ii2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,6.41,5.24,4,2,2,3,4,2,1,6,1,3,5,1,1,1,7,4,4,3,2,5,1,2,3,6,3,4,6,7,5,6,5,6,6,5,7,6,5,5,2,5,1,22,16,5,5,112,2,,TEXT,TEXT,4,4,6,Sapien pharetra? Augue facilisis curabitur accumsan. Nunc amet nulla. Dictumst. Ut placerat accumsan lectus dictumst.,170
2024-09-16 15:08:31,2024-09-16 15:08:31,2,,100,0,1,2024-09-16 15:08:31,R_9S0vklTPrioiAbY,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72,8.51,9.98,35,6,2,4,7,5,2,2,4,1,1,3,5,1,2,3,3,3,1,1,5,2,1,2,7,4,5,5,3,6,1,6,4,3,3,3,6,1,7,6,5,14,30,3,4,27,1,,TEXT,TEXT,4,1,9,"Potenti iaculis tempus duis accumsan, tincidunt pretium lacus consectetuer nibh malesuada.",157
2024-09-16 15:08:31,2024-09-16 15:08:31,2,,100,0,1,2024-09-16 15:08:31,R_3KNaOlYWLpWwbRA,,,,,,,test,,1,4.55,8.7,8.3,26,2,2,7,2,1,1,2,2,7,6,3,6,4,5,4,6,5,4,1,5,1,3,7,1,7,2,4,3,5,6,5,7,6,5,6,5,6,1,3,5,27,28,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,4,,TEXT,TEXT,4,1,7,"Lectus velit turpis nullam, arcu rutrum pretium gravida mauris, pellentesque.",180
2024-09-16 15:08:31,2024-09-16 15:08:31,2,,100,0,1,2024-09-16 15:08:31,R_6gq2DHdkEdVF5zM,,,,,,,test,,1,0.96,7.62,9.37,21,6,4,5,5,2,5,1,4,5,2,4,5,3,7,3,1,4,7,3,5,2,6,7,5,4,2,4,1,6,2,3,4,3,7,3,2,7,3,2,6,16,45,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,2,,TEXT,TEXT,3,9,6,Odio per sit nonummy imperdiet odio fringilla faucibus et natoque vestibulum curabitur elementum.,181
2024-09-16 15:08:31,2024-09-16 15:08:31,2,,100,0,1,2024-09-16 15:08:32,R_0TevKrZII0aT6ia,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17,6.32,4.3,40,4,1,7,6,4,7,1,5,1,7,5,3,7,2,3,3,7,5,2,4,2,4,5,4,1,2,1,2,2,1,6,4,4,6,1,3,2,2,3,5,19,41,5,5,76,3,Quis? Lacus. Leo diam id ipsum et a interdum convallis convallis atque ut! Vitae.,TEXT,TEXT,1,7,4,Ab temporibus ultrices orci pretium. Pellentesque dignissim ridiculus primis justo duis arcu.,160
2024-09-16 15:08:32,2024-09-16 15:08:32,2,,100,0,1,2024-09-16 15:08:32,R_daofyK4Q7pPmIPY,,,,,,,test,,1,8.4,9.26,9.61,45,4,7,7,1,1,5,6,4,6,7,1,4,2,4,5,7,4,7,6,7,5,7,5,3,6,7,4,3,1,4,1,7,4,4,5,6,3,4,4,4,30,28,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2,,TEXT,TEXT,2,7,3,"Amet. Donec euismod? Nonummy duis suspendisse! Ipsum est vitae ac, culpa molestie rutrum elementum in.",197
2024-09-16 15:08:32,2024-09-16 15:08:32,2,,100,0,1,2024-09-16 15:08:32,R_2i7IuYAjabacpJY,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,3.89,3.61,2,3,5,4,5,3,1,7,6,1,4,7,2,3,7,2,3,2,7,6,1,5,4,6,7,4,7,2,7,3,4,5,4,1,6,7,1,2,3,4,2,25,26,3,1,107,4,,TEXT,TEXT,2,1,2,"Donec! Praesent, dapibus turpis ac? Massa ultricies tincidunt massa nunc sagittis velit culpa auctor rhoncus.",173
2024-09-16 15:08:32,2024-09-16 15:08:32,2,,100,0,1,2024-09-16 15:08:32,R_9HvxcQT3oSer02y,,,,,,,test,,1,8.54,8.65,9.12,37,6,5,5,3,5,1,2,4,3,2,4,6,7,1,5,7,3,1,2,2,5,6,1,3,3,2,7,7,3,1,7,7,7,4,3,2,1,6,5,5,20,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3,Dignissim! Temporibus tincidunt ullamcorper et facilisi potenti non vestibulum wisi commodo scelerisque.,TEXT,TEXT,4,4,4,Culpa. Ligula dolor. Culpa pharetra nibh justo sapien elit nibh rutrum porta tempus.,175
2024-09-16 15:08:32,2024-09-16 15:08:33,2,,100,1,1,2024-09-16 15:08:33,R_eeqoR8gOP9SHoyy,,,,,,,test,,1,1.69,7.76,3.27,31,5,4,1,1,2,3,7,2,3,7,2,7,4,6,3,5,1,7,2,7,3,4,2,2,1,4,1,1,2,5,7,6,6,2,4,7,2,5,7,2,49,26,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1,,TEXT,TEXT,4,3,7,Etiam est dolor porta morbi! Tortor! Volutpat magna felis metus.,168
2024-09-16 15:08:33,2024-09-16 15:08:33,2,,100,0,1,2024-09-16 15:08:33,R_0lzebOA01mehQQC,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,6.26,9.35,45,2,2,6,4,6,3,5,1,2,6,3,5,4,7,2,6,1,1,6,3,1,3,4,4,5,2,5,6,2,4,7,3,2,2,6,1,5,6,5,7,28,38,1,3,114,3,"Ante vulputate nibh volutpat atque fusce, ligula ac? Mauris. Dolorem.",TEXT,TEXT,4,3,6,"Pede eu amet fringilla nec placerat sit facilisis! Lacus porttitor ultricies, suscipit maecenas. Bibendum.",172
2024-09-16 15:08:33,2024-09-16 15:08:33,2,,100,0,1,2024-09-16 15:08:33,R_3CV2Ga55wLv3sai,,,,,,,test,,1,3.37,7.52,3.56,16,5,2,7,5,1,5,7,1,4,2,5,1,6,6,6,6,3,7,2,2,2,4,7,1,6,6,6,1,6,4,2,6,3,6,1,2,3,3,2,4,40,22,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2,,TEXT,TEXT,3,7,3,"Accusamus, per primis risus tempus suscipit est erat. Ab viverra diam velit quam potenti volutpat.",174
2024-09-16 15:08:33,2024-09-16 15:08:33,2,,100,0,1,2024-09-16 15:08:33,R_5igmpTBOqUuvUpg,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,3.32,6.76,3,6,2,4,1,6,2,5,2,5,7,1,6,1,1,6,3,5,4,7,5,7,4,3,6,3,3,6,5,7,5,6,1,5,6,5,3,6,7,1,4,11,28,2,6,94,3,"Ut vivamus. Porttitor? Suscipit venenatis dignissim in eget gravida, ut. Aliquam massa.",TEXT,TEXT,3,7,10,"Aenean vel pede vestibulum wisi pharetra ullamcorper nec, sagittis lacus vitae interdum aenean.",196
2024-09-16 15:08:33,2024-09-16 15:08:33,2,,100,0,1,2024-09-16 15:08:34,R_3r74Or7FWmUz3Uy,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15,9.74,9.72,13,1,4,5,3,7,7,6,7,4,3,2,3,2,3,1,4,1,2,1,6,2,3,7,6,1,1,4,7,3,1,7,1,5,2,6,5,3,4,4,7,9,33,4,5,34,3,Euismod erat neque dui accusamus tincidunt magna. Eros donec urna odio odio vivamus volutpat amet.,TEXT,TEXT,4,5,9,Magna egestas egestas! Non quam. Elit sollicitudin diam luctus in magnis.,173
2024-09-16 15:08:34,2024-09-16 15:08:34,2,,100,0,1,2024-09-16 15:08:34,R_0Go9yWkGHGlCn9Y,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,9.63,5.41,45,3,1,5,4,5,2,5,1,3,6,2,3,3,5,2,1,6,6,3,2,7,5,5,7,1,7,2,7,4,6,1,6,2,2,5,6,5,6,1,2,11,14,3,6,64,4,,TEXT,TEXT,2,4,1,Blandit vestibulum! Accumsan dapibus? Dignissim facilisis suscipit natoque egestas pharetra montes nec leo dolorem.,167
2024-09-16 15:08:34,2024-09-16 15:08:34,2,,100,0,1,2024-09-16 15:08:34,R_80lm2xO6hHMmFaC,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26,9.65,9.07,21,6,2,3,5,4,7,6,1,1,3,5,1,4,7,4,3,4,5,7,7,5,7,5,6,4,7,3,1,3,3,5,7,2,7,5,5,6,7,6,1,44,27,6,4,97,4,,TEXT,TEXT,3,6,9,Temporibus nulla erat vehicula convallis! Commodo arcu id euismod sagittis ipsum integer eros.,203
2024-09-16 15:08:34,2024-09-16 15:08:34,2,,100,0,1,2024-09-16 15:08:34,R_cZSQrSayBDSQq3A,,,,,,,test,,1,4.05,6.45,6.4,0,5,5,5,1,1,7,1,4,4,5,3,6,4,3,5,7,5,1,6,2,3,3,3,2,4,6,5,2,4,3,5,1,2,7,7,3,3,4,7,5,15,30,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,4,,TEXT,TEXT,3,7,5,Vestibulum imperdiet. Rhoncus dapibus tellus eros. Consectetuer mauris dolor duis venenatis egestas porta ligula.,179
2024-09-16 15:08:34,2024-09-16 15:08:35,2,,100,1,1,2024-09-16 15:08:35,R_80q3eB11dtXINpA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24,9.86,9.43,38,3,5,7,3,6,2,1,1,1,7,6,6,2,4,3,6,3,4,2,4,7,4,6,4,4,2,2,5,2,4,3,7,3,5,3,2,2,6,1,4,18,15,4,3,85,4,,TEXT,TEXT,2,6,2,Quam auctor platea. Arcu erat aenean elit vel eu wisi! Cras in leo.,167
2024-09-16 15:08:35,2024-09-16 15:08:35,2,,100,0,1,2024-09-16 15:08:35,R_e54dVwl5xBmrcay,,,,,,,test,,1,0.47,3.73,9.62,24,2,6,5,5,7,6,6,3,5,2,5,3,7,6,7,1,3,1,7,2,6,1,4,4,1,4,4,3,6,3,3,5,4,1,1,6,6,7,3,6,50,24,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,2,,TEXT,TEXT,3,8,8,Tempora ab? At ligula blandit fusce pharetra velit suscipit proin ipsum natoque est praesent.,189
2024-09-16 15:08:35,2024-09-16 15:08:35,2,,100,0,1,2024-09-16 15:08:35,R_eJxcODGBqBqyZPE,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,6.4,8.86,37,1,3,4,3,6,5,4,5,2,3,7,2,5,4,4,5,6,1,1,3,2,5,6,3,1,2,7,6,6,1,2,6,4,2,5,4,6,3,6,6,25,3,4,3,44,3,"Accumsan aliquam, purus convallis rhoncus porta ut cras blandit magnis convallis faucibus etiam culpa! Interdum.",TEXT,TEXT,4,7,6,Vulputate. Tempora. Nec dolor per porttitor bibendum! Accumsan cursus! Dolorem potenti vel per aliquam.,178
2024-09-16 15:08:35,2024-09-16 15:08:35,2,,100,0,1,2024-09-16 15:08:35,R_9B6ClD33PahShIq,,,,,,,test,,1,8.77,9.88,9.45,16,5,3,6,4,4,4,5,6,5,6,2,2,6,3,4,4,4,2,5,3,2,1,6,2,3,5,7,2,4,3,2,7,1,3,7,7,7,7,3,2,29,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,3,"Est commodo est consequat volutpat purus. Nunc bibendum nulla, fermentum felis, nullam nunc.",TEXT,TEXT,2,7,5,"Facilisi at, molestie? Commodo vivamus justo interdum dolorem, per? Turpis.",182
2024-09-16 15:08:35,2024-09-16 15:08:35,2,,100,0,1,2024-09-16 15:08:36,R_a4s1752N20dIorc,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,4.87,3.93,10,1,4,1,3,4,1,6,3,1,5,3,7,5,6,1,3,5,1,5,2,2,4,4,5,5,3,1,6,5,2,7,5,5,3,6,3,2,1,1,2,34,38,7,2,67,1,,TEXT,TEXT,1,3,2,Eget felis augue tortor venenatis placerat vivamus eleifend culpa aenean mi tempor iaculis. Odio.,147
2024-09-16 15:08:36,2024-09-16 15:08:36,2,,100,0,1,2024-09-16 15:08:36,R_3vXQUF9zr6WhiqW,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89,8.12,8.05,4,6,2,4,6,7,6,3,4,4,2,6,7,2,7,4,7,3,4,2,5,4,6,5,5,2,2,6,2,7,3,1,1,7,7,7,5,2,3,3,3,43,7,7,2,37,1,,TEXT,TEXT,1,8,8,Aliquet tempus aliquam eget justo convallis. Donec porttitor ridiculus. Fermentum faucibus atque.,191
2024-09-16 15:08:36,2024-09-16 15:08:36,2,,100,0,1,2024-09-16 15:08:36,R_4IMfkJqHHDlo5Xo,,,,,,,test,,1,2.26,8.25,5.58,48,1,7,7,4,1,2,4,1,4,6,4,6,3,4,5,3,7,6,2,6,2,4,4,4,2,3,7,6,1,6,6,1,2,6,7,4,5,7,4,4,37,15,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,,TEXT,TEXT,3,9,8,Pretium bibendum dui? Etiam porta pede dolor morbi sapien quam tortor in consequat! Dictumst. Amet.,191
2024-09-16 15:08:36,2024-09-16 15:08:36,2,,100,0,1,2024-09-16 15:08:36,R_6KXym4dh0SybCKy,,,,,,,test,,1,0.36,6.32,4.73,38,3,3,4,5,2,4,5,6,3,7,7,3,1,4,6,1,4,3,2,2,3,4,7,6,6,4,7,7,6,4,3,4,5,1,6,4,2,1,6,6,12,48,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4,,TEXT,TEXT,3,8,7,Augue vestibulum volutpat magnis amet? Odio imperdiet vulputate per nulla risus.,190
2024-09-16 15:08:37,2024-09-16 15:08:37,2,,100,0,1,2024-09-16 15:08:37,R_9S6EgoJCwuFSSa2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,5.41,4.38,30,3,4,1,6,3,1,1,4,1,3,2,3,4,4,5,5,6,5,7,7,7,4,6,2,2,5,7,1,1,1,7,1,7,4,3,6,6,6,6,1,50,25,4,7,41,3,"Dolor, sapien pharetra luctus interdum est! Aenean ante ullamcorper non aenean tellus magna.",TEXT,TEXT,4,2,6,"Eu rhoncus, faucibus! Etiam aenean pharetra diam fringilla consectetuer facilisi! Maecenas.",174
2024-09-16 15:08:37,2024-09-16 15:08:37,2,,100,0,1,2024-09-16 15:08:37,R_8B2CQYVAHbvBQmq,,,,,,,test,,1,2.95,5.15,7.75,7,2,4,7,3,2,3,2,1,2,5,7,3,4,6,1,1,5,3,4,6,3,7,1,7,2,1,1,6,1,5,2,1,4,4,5,4,6,4,3,2,40,44,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2,,TEXT,TEXT,2,7,6,Arcu tempus pede consequat fermentum pellentesque magna facilisi sapien felis viverra.,158
2024-09-16 15:08:37,2024-09-16 15:08:37,2,,100,0,1,2024-09-16 15:08:37,R_6QdM66cXABO6H3M,,,,,,,test,,1,4.25,6.37,8.58,23,7,6,3,3,4,2,6,1,7,7,5,2,1,1,1,1,7,4,4,5,4,3,7,4,1,2,7,4,4,2,1,1,1,3,3,7,3,3,3,6,40,46,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3,"Arcu sapien fermentum ipsum montes euismod, accumsan velit. Id nec consectetuer.",TEXT,TEXT,3,1,3,"Scelerisque sed lorem accumsan praesent iaculis magna, platea vivamus. Nibh rutrum dolor turpis ab nonummy.",157
2024-09-16 15:08:37,2024-09-16 15:08:37,2,,100,0,1,2024-09-16 15:08:38,R_6KHNVbPzCT4SkL4,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,5.7,2.82,6,7,1,3,3,4,2,7,4,4,6,7,1,5,1,3,1,6,2,5,4,7,3,3,7,3,3,6,4,5,1,6,1,5,5,3,7,6,1,7,7,2,37,7,3,110,1,,TEXT,TEXT,3,4,6,Arcu? Sodales leo non. Phasellus. Sed suscipit consequat odio felis.,181
2024-09-16 15:08:38,2024-09-16 15:08:38,2,,100,0,1,2024-09-16 15:08:38,R_9GBa7k2xCQPtwh0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83,9.83,9.98,32,2,3,7,1,6,5,5,5,1,1,6,5,5,5,5,3,2,2,3,1,5,6,2,1,6,2,4,6,3,1,7,7,4,3,3,2,7,5,1,7,8,48,4,6,31,1,,TEXT,TEXT,2,2,6,Donec ab! Nibh posuere temporibus pretium convallis platea curabitur. Vitae.,167
2024-09-16 15:08:38,2024-09-16 15:08:38,2,,100,0,1,2024-09-16 15:08:38,R_b738H0Wa5CXQsXs,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.58,9.6,9.66,24,3,7,6,1,6,5,5,7,7,7,4,4,2,4,2,1,3,4,3,3,7,1,3,7,7,2,3,3,5,1,1,2,1,7,6,2,3,7,4,1,48,13,3,3,51,1,,TEXT,TEXT,1,5,1,Vel natoque at cursus consectetuer suscipit tortor tempor duis tempor ultrices.,166
2024-09-16 15:08:38,2024-09-16 15:08:38,2,,100,0,1,2024-09-16 15:08:38,R_4GyPEoZLvionZDU,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,6.79,3.79,32,4,5,7,4,5,3,2,5,2,1,6,7,2,5,5,6,7,4,6,6,4,4,5,7,5,1,3,1,2,6,5,3,5,2,6,2,4,6,1,4,4,13,6,7,114,4,,TEXT,TEXT,1,1,8,"Consectetuer temporibus scelerisque elit! Quis, ut, morbi nonummy elementum ut phasellus.",183
2024-09-16 15:08:38,2024-09-16 15:08:38,2,,100,0,1,2024-09-16 15:08:39,R_cuNo8muYX9PN8gu,,,,,,,test,,1,4.41,5.09,8.43,23,6,1,7,6,5,6,3,1,7,2,6,4,3,5,1,4,7,7,5,2,2,6,2,3,3,1,7,1,4,2,5,2,6,6,2,6,3,4,5,4,25,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3,Volutpat cras mi egestas magna accusamus viverra risus wisi! Auctor consectetuer vel temporibus. Tempora ipsum.,TEXT,TEXT,2,4,2,Pede ullamcorper pretium tempus lorem ligula! Venenatis mi vehicula primis.,174
2024-09-16 15:08:39,2024-09-16 15:08:39,2,,100,0,1,2024-09-16 15:08:39,R_ahrfOj4SQaitzbU,,,,,,,test,,1,5.28,7.01,9.39,0,1,3,4,3,3,4,7,4,3,2,4,5,3,5,7,4,5,5,6,7,1,3,2,6,7,5,7,4,7,7,2,2,4,1,5,7,2,5,3,6,28,16,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2,,TEXT,TEXT,3,2,6,Temporibus vel natoque non tempora. Eleifend lacus arcu dapibus? Porttitor leo auctor cursus.,185
2024-09-16 15:08:39,2024-09-16 15:08:39,2,,100,0,1,2024-09-16 15:08:39,R_cC0PcByJ5wTTbfw,,,,,,,test,,1,5.92,6.32,9.65,41,3,4,7,4,2,7,3,5,5,4,3,7,2,3,2,7,1,1,3,4,1,4,3,7,6,4,6,7,3,1,1,7,2,3,1,7,5,3,5,3,50,22,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,,TEXT,TEXT,1,9,7,Duis fermentum bibendum ligula. Metus mi per. Porttitor tortor mauris facilisis dictumst.,175
2024-09-16 15:08:39,2024-09-16 15:08:39,2,,100,0,1,2024-09-16 15:08:39,R_50SyDNAicbWyikm,,,,,,,test,,1,1.07,8.11,8.98,15,4,5,4,3,5,3,4,1,5,4,1,4,7,6,3,2,4,7,7,5,4,5,4,5,2,3,2,4,4,2,1,6,3,2,4,5,7,7,4,4,2,34,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,"Interdum magna arcu vulputate, wisi cursus vivamus vel tempor tortor natoque.",TEXT,TEXT,4,3,4,Sem diam sit! Atque? Luctus eleifend viverra auctor a facilisi.,177
2024-09-16 15:08:39,2024-09-16 15:08:40,2,,100,1,1,2024-09-16 15:08:40,R_1IgBHZ5HahsJqbs,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,9.59,9.54,30,5,7,5,3,5,6,4,4,3,4,7,7,1,7,5,5,6,2,5,4,7,3,7,5,5,1,5,1,2,5,5,3,3,6,2,6,5,5,7,2,24,1,4,7,70,4,,TEXT,TEXT,3,7,3,Fusce enim sagittis. Cursus tempora! Viverra purus et euismod tincidunt nunc tempora eleifend.,198
